time,actual,predict,diff
609,47.985,25.03642857,-22.94857143
610,3.25,26.86642857,23.61642857
611,6.605,22.40214286,15.79714286
612,40.785,19.15914286,-21.62585714
613,23.821,24.70771429,0.886714286
614,38.152,22.428,-15.724
615,23.311,24.96914286,1.658142857
616,59.487,26.27271429,-33.21428571
617,3.587,27.91585714,24.32885714
618,20.588,27.964,7.376
619,12.975,29.96157143,16.98657143
620,1.19,25.98871429,24.79871429
621,41.089,22.75571429,-18.33328571
622,47.535,23.17528571,-24.35971429
623,44.429,26.63585714,-17.79314286
624,12.978,24.48471429,11.50671429
625,2.42,25.82628571,23.40628571
626,8.717,23.23085714,14.51385714
627,17.442,22.62257143,5.180571429
628,30.183,24.94428571,-5.238714286
629,12.55,23.38628571,10.83628571
630,14.465,18.38842857,3.923428571
631,9.831,14.10785714,4.276857143
632,19.358,13.65828571,-5.699714286
633,12.96,16.078,3.118
634,10.024,16.68414286,6.660142857
635,11.677,15.62442857,3.947428571
636,31.333,12.98071429,-18.35228571
637,11.838,15.664,3.826
638,25.44,15.28871429,-10.15128571
639,15.122,17.51857143,2.396571429
640,44.383,16.91342857,-27.46957143
641,6.545,21.40242857,14.85742857
